1;20854;A A Z CONSTRUCTION
598;19414;COMMUNE DE PETIT MARS
599;23233;COMMUNE DE PLOGASTEL ST GERMAIN
600;23531;COMMUNE DE PLOURIVO
601;19560;COMMUNE DE PLUMELEC
602;23535;COMMUNE DE PONT PEAN
603;21064;COMMUNE DE PONTORSON
604;23709;COMMUNE DE PORTO VECCHIO
605;22782;COMMUNE DE POUILLY E NAUXOIS
606;18275;COMMUNE DE QUETIGNY
607;5321;COMMUNE DE RAON L'ETAPE
608;2588;COMMUNE DE RETTEL
609;23376;COMMUNE DE ROHAN
610;23544;COMMUNE DE SAINT BRIAC SUR MER
611;23536;COMMUNE DE SAINT CAST LE GUILDO
612;23704;COMMUNE DE SAINT JEAN CAP FERRAT
613;23485;COMMUNE DE SAINT JEAN DE SIXT
614;19808;COMMUNE DE SAINT LUNAIRE
615;23537;COMMUNE DE SAINT MARDS DE BLACARVILLE
616;23495;COMMUNE DE SAINT THEGONNEC
617;19256;COMMUNE DE SAINT-DENIS D'OLERON
618;19320;COMMUNE DE SAINT-GEORGES DES COTEAUX
619;19577;COMMUNE DE SAINTE RADEGONDE
620;18640;COMMUNE DE SANTENAY
621;5400;COMMUNE DE SAPOIS
622;19589;COMMUNE DE SARZEAU
623;23489;COMMUNE DE ST GEORGES DE ROUELLEY
624;23192;COMMUNE DE ST MAURICE LES CHATEAUNEUF
625;21425;COMMUNE DE TORIGNY LES VILLES
626;23653;COMMUNE DE TRESSANGE
627;3460;COMMUNE DE VALDOIE
628;23412;COMMUNE DE VENDAYS MONTALIVET
629;23676;COMMUNE DE VERRIERES
630;19268;COMMUNE DES SORINIERES
631;23644;COMMUNE DU BOIS D OINGT
632;2950;COMMUNE DU CREUSOT
633;23409;COMMUNE DU CROISIC
634;22676;COMMUNE DU PELLERIN
635;22760;COMMUNE DU ROURET
636;13666;COMPAGNIE DE PHALSBOURG
637;22028;COMPAGNIE FERMIERE DE SERVICES PUBLICS
638;622;COMPAGNIE NATIONALE DE AUTOROUTES ET ROUTES
639;19562;CONCARNEAU CORNOUAILLE AGGLOMERATION
640;21935;CONCEPT TY
641;19127;CONFRASILVAS
642;23293;CONGREGATION DES SOEURS SAINTE MARTHE
643;20621;CONSEIL D'ETAT
644;23749;CONSEIL DE L'EUROPE
645;23395;CONSEIL DEPARTAMENTAL ILFOV
646;6971;CONSEIL DEPARTEMENTAL 01
647;1707;CONSEIL DEPARTEMENTAL 21
648;3430;CONSEIL DEPARTEMENTAL 39
649;18795;CONSEIL DEPARTEMENTAL 41
650;4305;CONSEIL DEPARTEMENTAL 42
651;4309;CONSEIL DEPARTEMENTAL 69
652;3389;CONSEIL DEPARTEMENTAL 70
653;5967;CONSEIL DEPARTEMENTAL 71
654;11370;CONSEIL DEPARTEMENTAL 73
655;3940;CONSEIL DEPARTEMENTAL 77
656;18902;CONSEIL DEPARTEMENTAL 86
657;3377;CONSEIL DEPARTEMENTAL 89
658;11371;CONSEIL DEPARTEMENTAL 92
659;18755;CONSEIL DEPARTEMENTAL ALPES MARITIMES 06
660;23810;CONSEIL DEPARTEMENTAL D'EURE ET LOIR
661;19196;CONSEIL DEPARTEMENTAL D'ILLE ET VILAINE
662;658;CONSEIL DEPARTEMENTAL DAMBOVITA
663;4774;CONSEIL DEPARTEMENTAL DE HAUTE SAVOIE
664;23169;CONSEIL DêPARTEMENTAL DE L'HERAULT
665;19290;CONSEIL DEPARTEMENTAL DE LA CHARENTE
666;23472;CONSEIL DEPARTEMENTAL DE LA COTE D'OR
667;19416;CONSEIL DEPARTEMENTAL DE LA HAUTE MARNE
668;13966;CONSEIL DEPARTEMENTAL DE LA LOIRE ATLANTIQUE
669;23386;CONSEIL DEPARTEMENTAL DE LA MARNE
670;19203;CONSEIL DEPARTEMENTAL DE LA SARTHE
671;19336;CONSEIL DEPARTEMENTAL DE LA VIENNE
672;23414;CONSEIL DEPARTEMENTAL DE MOSELLE
673;3566;CONSEIL DEPARTEMENTAL DES ALPES MARITIMES
674;23630;CONSEIL DEPARTEMENTAL DES COTES D'ARMOR
675;21774;CONSEIL DEPARTEMENTAL DES COTES D'ARMOR
676;18653;CONSEIL DEPARTEMENTAL DES HAUTES ALPES 05
677;23297;CONSEIL DEPARTEMENTAL DES VOSGES
678;18464;CONSEIL DEPARTEMENTAL DU 93
679;3416;CONSEIL DEPARTEMENTAL DU DOUBS
680;22656;CONSEIL DEPARTEMENTAL DU FINISTERE
681;23250;CONSEIL DêPARTEMENTAL DU VAL D'OISE
682;18129;CONSEIL DEPARTEMENTAL MEHEDINTI
683;19329;CONSEIL DEPARTEMENTAL MORBIHAN
684;588;CONSEIL DEPARTEMENTAL PRAHOVA
685;19570;CONSEIL ET ASSISTANCE GT LOCATION PARIS
686;22882;CONSEIL REGIONAL D'AQUITAINE
687;19571;CONSEIL REGIONAL DE BASSE NORMANDIE
688;9013;CONSEIL REGIONAL DE BOURGOGNE
689;19213;CONSEIL REGIONAL DES PAYS DE LA LOIRE
690;870;CONSEIL REGIONAL MARTINIQUE
691;23370;CONSERVATOIRE DU LITTORAL
692;23210;CONSORTS MAHE
693;3567;CONSTRUCTA
694;23167;CONSTRUCTA PRIVATE SERVICES
695;19161;CONSTRUCTA PROMOTION
696;21611;CONSTRUCTION COTE D'EMERAUDE
697;21910;CONSTRUCTION DU HAUT ANJOU
698;23073;CONSTRUCTIONS LE BIHAN KERBOETHAU
699;23274;CONSTRUCTIONS PONGELARD
700;23315;COOPERATION ET FAMILLE
701;23306;CORA
702;23659;COREVA
703;2019;COSEA - SGI
704;19327;COTES D'ARMOR HABITAT
705;19467;COUR APPEL DE CAEN
706;23254;COUTIER INDUSTRIE
707;23096;COVEA IMMOBILIER
708;23337;CP CONCEPT
709;23045;CPAM DE LA CHARENTE
710;23066;CPAM NICE
711;22865;CPF ASSET MANAGEMENT
712;23801;CREDIT AGRICOLE CHARENTE PERIGORD
713;19947;CREDIT AGRICOLE D'I & V
714;23162;CREDIT AGRICOLE IMMOBILIER
715;23770;CREDIT AGRICOLE IMMOBILIER RESIDENTIEL
716;23277;CREDIT AGRICOLE LOIRE ATLANTIQUE VENDEE
717;3049;CREDIT AGRICOLE LOIRE HAUTE LOIRE
718;18779;CREDIT COOPERATIF
719;22327;CREDIT FONCIER IMMOBILIER CONSEIL ET AUDIT
720;1845;CREUSOT FORGE
721;22988;CROUS DE LYON SAINT ETIENNE
722;18852;CROUS DE PARIS
723;19489;CROUS DE RENNES
724;23330;CSA
725;23628;CSBI - MAIRIE DE GIRECOURT
726;2870;CTE DE COMMUNES SAONE-BEAUJOLAIS
727;4925;CU MARSEILLE PROVENCE METROPOLE
728;21920;CUISINELLA
729;23111;CUISINES D'ART'ROME
730;21838;CUIVRINOX
731;20863;CV CLIM
732;18888;D3 SOCIêTê DE LA DêVIATION DE TROISSEREUX
733;22849;DAHMOUN SARL
734;20254;DARTY OUEST
735;19488;DARTY STE SOULE
736;23511;DAVY COUVERTURES
737;4012;DCB INTERNATIONAL
738;21822;DCNS
739;19358;DDE DE L'EURE
740;22526;DDE DE L'EURE
741;22883;DDT 63
742;2715;DDT DU HAUT RHIN
743;4817;DECATHLON
744;19357;DECATHLON - LANNION
745;19031;DECLIC FS
746;15625;DEFACTO_ETABLISSEMENT PUBLIC DE GESTION
747;20322;DEFOND MACONNERIE
748;23078;DEFONTAINE SA
749;21724;DEGAINE
750;19611;DEGANO
751;22326;DEKA EQWATER SARL
752;22418;DEKA IMMOBILIEN INVESTMENT GMBH
753;21881;DELOURMEL
754;23710;DELTA
755;23084;DEPARTEMENT D'ILLE & VILAINE
756;22790;DEPARTEMENT DE LA CHARENTE MARITIME
757;3919;DEPARTEMENT DE LA COTE D'OR
758;23585;DEPARTEMENT DE LA MANCHE
759;23682;DEPARTEMENT DE LA MEUSE
760;23594;DEPARTEMENT DE LA SEINE SAINT DENIS
761;19387;DEPARTEMENT DE PARIS
762;23602;DEPARTEMENT DES BOUCHES DU RHONE
763;19388;DEPARTEMENT DES HAUTS DE SEINE
764;17139;DEPARTEMENT DU RHONE - LYON
765;23703;DEPARTEMENT DU VAR
766;23809;DGAF - DIR. DE L'ADMIN. GENERALE DES FINANCES
767;23640;DIAR EL MADINA
768;21823;DIDIER ZOZIO ARCHITECTE
769;23583;DIFIM
770;22761;DIJON HABITAT
771;18787;DILLINGER FRANCE 
772;18810;DINA MACHEDON
773;19147;DINAN CODI HABITAT - OPH
774;23190;DINAN COMMUNAUTE
775;23593;DINARD MARKET SPAR
776;10144;DIR CENTRE EST
777;18679;DIR MEDITERANEE
778;18466;DIR OUEST
779;19385;DIRECTION DEPARTEMENTALE TERRITOIRES D'ANGOULEME
780;19295;DIRECTION DES TERRITOIRES ET DE LA MER
781;18123;DIRIF
782;23646;DIRIF OUEST
783;18076;DISP CENTRE-EST DIJON
784;19190;DISP DE RENNES
785;23607;DLJ GESTION
786;19082;DODEMAN DENIS ARCHITECTE
787;23667;DOMANYS
788;20771;DOMUS ARCHITECTURE
789;19942;DONADA
790;21141;DOS SANTOS
791;23316;DOS SANTOS BATIMENT
792;19163;DOUARNENEZ HABITAT
793;10286;DRE DE FRANCHE COMTE
794;10347;DRE ILE DE FRANCE
795;8667;DREAL
796;11856;DREAL ALSACE
797;10169;DREAL BOURGOGNE
798;13525;DREAL FRANCHE COMTE
799;18503;DREAL LORRAINE
800;13526;DREAL PACA
801;23237;DRFIP BRETAGNE ILLE ET VILAINE
802;18336;DRIEA
803;18122;DRIEA IF AGER OUEST
804;18324;DROME AMENAGEMENT HABITAT
805;21924;DROMER
806;21893;DROUIN BATIMENT
807;770;DRTP
808;23722;DU HAUT CLUZEAU SNC
809;22735;DUBOSCLARD
810;22764;DUMAS FLEUR
811;22824;DYNAMIQUE FROID SERVICE
812;19706;E.M.C.
813;19201;EADM
814;21108;EASY DIS
815;22581;EBTP DE LA BRESLE
816;22984;EC35 - NOX SAINT MALO
817;22983;EC44 - NOX NANTES 2
818;23675;ECDM
819;22724;ECOLE CENTRALE MARSEILLE
820;21967;ECOLE DES METIERS DE L'ENVIRONNEMENT
821;22811;ECOLE DES MINES ALES
822;23290;ECOLE NORMALE SUPERIEURE DE LYON
823;4830;EDF
824;4037;EDF
825;2529;EDF
826;5284;EDF
827;13472;EDF - ANAPRI
828;11713;EDF - CIH MULHOUSE
829;2589;EDF - DIRECTION DES ACHATS
830;19386;EDF - DPIT UP CORDEMAIS
831;10181;EDF CIH
832;19513;EDF DIRECTION COMMERCE GRAND CENTRE
833;10856;EDF DIRECTION DES ACHATS
834;18290;EDF DIRECTION IMMOBILIER GROUPE
835;2610;EDF DIRECTION IMMOBILIERE
836;23121;EDF ENERGIES NOUVELLES - BEZIERS
837;18309;EDF FLAMANVILLE
838;19036;EDF OPTIMAL - NANTES
839;18147;EDF OPTIMAL SOLUTION
840;18320;EDF OPTIMAL SOLUTIONS
841;19314;EDF OPTIMAL SOLUTIONS
842;22011;EDF OPTIMAL SOLUTIONS - VANNES
843;2005;EDF SETRAL
844;19487;EDF TOURS
845;18218;EDF ULM ALN
846;23338;EDF-CENTRE NUCLEAIRE DE PRODUCTION D'ELECTRICITE 
847;22973;EDIMAG
848;21739;EDOUARD DENIS
849;19531;EFFIA CONCESSIONS
850;19275;EFIDIS
851;13553;EGIS RAIL
852;19037;EGLISE PROTESTANTE UNIS DE RENNES
853;23656;EHPAD "LES HESPERIDES"
854;22643;EHPAD AU SAVEL
855;23647;EHPAD DE ST ANDRE 
856;21231;EHPAD HABRIOUX
857;23389;EHPAD LEGAY COLIN
858;18871;EHPAD LES CURTINES
859;23787;EHPAD POUGNY
860;21210;EIFFAGE
861;21147;EIFFAGE CONSTRUCTION
862;3585;EIFFAGE CONSTRUCTION
863;19436;EIFFAGE CONSTRUCTION 44
864;23326;EIFFAGE CONSTRUCTION ILE ET VILAINE
865;19524;EIFFAGE CONSTRUCTION METZ
866;22817;EIFFAGE COTE D'ARMOR
867;22025;EIFFAGE ENERGIE
868;21897;EIFFAGE ENERGIE POITOU-CHARENTES
869;20893;EIFFAGE ENERGIE THERMIE ATLANTIQUE
870;20650;EIFFAGE FOUGERES
871;22798;EIFFAGE IMMOBILIER
872;23113;EIFFAGE IMMOBILIER NORD OUEST
873;22628;EIFFAGE TP
874;10278;EIFFAGE TP - ETS GAUTHEY
875;18906;EIFFAGE TP IDF
876;10143;EIFFAGE TRAVAUX PUBLICS
877;18743;EIFFAGE/DRACY LE FORT
878;20373;ELITEL RESEAUX
879;19027;ELLENA MEHL ARCHITECTES
880;23751;ELOGIE
881;8484;EM2C
882;19210;EMERAUDE HABITATION
883;23312;EMERSON INDUSTRIAL AUTOMATION
884;19276;EMMA_S HABITAT
885;23736;ENGIE ENERGIE SERVICES
886;21418;ENIB
887;552;ENT DIVERSES ET COLLECTIVITES - HM
888;575;ENT GUILLERMIN
889;7760;ENT SBTP
890;7772;ENT SERANGE
891;7903;ENT SOCATER
892;561;ENT TERELEC SARL
893;1360;ENTPE
894;21076;ENTREPRISE
895;20790;ENTREPRISE  MAROC
896;23446;ENTREPRISE AUBIN
897;22010;ENTREPRISE BENETEAU CONSTRUCTION
898;21925;ENTREPRISE BERGAMASCO
899;20580;ENTREPRISE BERNARD MOREAU
900;19990;ENTREPRISE BIRSIN NEUF ET RENOVATION
901;21728;ENTREPRISE BOUGAUD
902;20998;ENTREPRISE CBI
903;21863;ENTREPRISE CLEMENT ET FILS
904;22570;ENTREPRISE DEMONGEOT
905;18917;ENTREPRISE DUMAS TP
906;18971;ENTREPRISE ECK
907;23451;ENTREPRISE EMERAUDE PEINTURE
908;21496;ENTREPRISE ERS
909;22029;ENTREPRISE GUERIF
910;23272;ENTREPRISE GUINDE
911;21267;ENTREPRISE JAFFRE
912;19074;ENTREPRISE LE LOUARN
913;23450;ENTREPRISE LECOQ
914;21237;ENTREPRISE LELIEVRE
915;19665;ENTREPRISE MADIC
916;23453;ENTREPRISE MARTIAL
917;23452;ENTREPRISE MIRIEL
918;23135;ENTREPRISE PASDELOUP
919;23448;ENTREPRISE PORCHER
920;23269;ENTREPRISE POTIN
921;23270;ENTREPRISE QUELAIS
922;23311;ENTREPRISE QUEMARD
923;21660;ENTREPRISE SDEL JANZ+
924;22902;ENTREPRISE SMEE
925;23271;ENTREPRISE SODIMAC
926;23273;ENTREPRISE SOMEVAL
927;22065;ENVIE 44
928;22664;EON BERTRAND
929;18923;EPA BORDEAUX EURATLANTIQUE
930;11917;EPADESA
931;23129;EPAFRANCE
932;4838;EPANI
933;18613;EPAURIF
934;23002;EPDA DU GLANDIER
935;10968;EPFL
936;8655;EPORA
937;23764;EPS VILLE D'EVRARD
938;22594;EPSM CAEN
939;23526;EPSM JM CHARCOT
940;22064;ERB
941;23760;ERDF
942;18412;ERMONT HABITAT
943;20024;ERS MAINE
944;19617;ESBTP
945;8519;ESCOTA
946;875;ESCOTA
947;22741;ESID DE LYON
948;19483;ESPACE DOMICILE
949;19447;ESPACIL HABITAT
950;19399;ESPACIL RESIDENCES
951;22952;EST METROPOLE HABITAT
952;2572;ETABLISSEMENT D'INFRASTRUCTURE DE LA DEFENSE
953;23683;ETABLISSEMENT DE SANTE MENTALE
954;21080;ETABLISSEMENT DUPRE
955;19265;ETABLISSEMENT PUBLIC DEPARTEMENTAL LES 2 MONTS
956;23689;ETABLISSEMENT PUBLIC FONCIER POITOU-CHARENTES
957;21090;ETDE SA
958;18978;ETPO
959;13683;ETS PINCHON ET FILS
960;20842;ETSB
961;21944;EURL ARCHITECTE EXPERT
962;23042;EURL SUPERMARCHE DU MOULIN VERT
963;23812;EURL Y SPORTS
964;10874;EUROGLAS
965;19104;EUROLEV
966;2121;EUROPEAN BANK FOR RECONSTRUCTION AND DEVELOPM
967;4248;EUROPEAN COMMISSION LIAISON OFFICE TO KOSOVO
968;23578;EUROVIA BOURGOGNE
969;19613;EVECHE DE NANTES
970;18922;EVEN LAIT INDUSTRIE
971;23739;EXAGONE
972;21973;F.INICIATIVAS
973;18993;FABIENNE BULLE ARCHITECTE & ASSOCIES
974;21898;FAIRCHILD 71
975;20900;FAUCHE BRETAGNE
976;23130;FAYAT BATIMENT
977;23410;FAYVALLEE SARL
978;19951;FENETRE A
979;21883;FERRE HOTEL
980;21864;FIGA
981;22937;FILY PROMOTION
982;20487;FINAMUR
983;21876;FINANCIERE BERNARD
984;18704;FINAS CONSULTING
985;21931;FLORENDI JARDIN
986;21307;FNAC LOGISTIQUE
987;22944;FONCIA GOLFE BLEU
988;23803;FONCIERDEC
989;23582;FONCIERE ATLAND
990;23525;FONCIERE DE PARIS
991;18334;FONTANEL PROMOTION 
992;22843;FOYER DU TOIT FAMILIAL
993;19278;FRANCE HABITATION
994;19054;FRANCE PIERRE
995;20064;FRANCE TELECOM
996;22943;FRED PETR ARCHITECTE
997;23435;FREY
998;21037;FT FDP CAMBRONNE
999;20646;GA ARCHITECTURE
1000;23061;GAEC ELEVAGE DE RESSY
1001;19297;GAIA ARCHITECTES
1002;23278;GALERIES LAFAYETTE 
1003;19655;GALLAIS CLAIRE ARCHITECTE
1004;21688;GAMBETTA
1005;22059;GANIL
1006;18328;GANOVA
1007;20894;GARCIA TRAITEUR
1008;21303;GARES ET CONNEXIONS
1009;21170;GARNIEL BATIMENT
1010;21053;GARREC GILDAS / APPERE ANGE-MARIE
1011;14815;GAUTIER
1012;21647;GCA
1013;21918;GCC
1014;18213;GEIE DU TUNNEL DU MONT-BLANC
1015;21734;GEIREC
1016;23102;GEL ALPES
1017;22480;GELF ROISSY LOGISTICS (FRANCE) SCI
1018;23724;GEM LE NOUVEAU CAP
1019;18813;GESO
1020;19077;GESTRIMELEC
1021;3651;GFC CONSTRUCTION
1022;21941;GIBOIRE SA
1023;22748;GIE CREDIT COOPERATIF
1024;18789;GINKEO
1025;23519;GMT
1026;19081;GRAIN DE MALICE
1027;19473;GRAND ANGOULEME
1028;23733;GRAND BESANCON HABITAT
1029;18691;GRAND CHALON
1030;20977;GRAND COGNAC COMMUNAUTE DE COMMUNES
1031;5108;GRAND LYON HABITAT
1032;4700;GRAND PORT MARITIME DU HAVRE
1033;22886;GRAND QUARTIER - C.CIAL
1034;19279;GRANDE CHANCELLERIE DE LA LEGION D'HONNEUR
1035;18896;GRANIOU FIBCOM (01)
1036;18820;GRANIOU FIBCOM (63)
1037;21266;GRAVIERE ET FOULON
1038;23771;GRDF
1039;21972;GRENKE LOCATION SAS
1040;5159;GRENOBLE ALPES METROPOLE
1041;4857;GROUPAMA
1042;23107;GROUPAMA IMMOBILIER
1043;23080;GROUPE AMBASSADE
1044;19374;GROUPE BEAUMANOIR
1045;22739;GROUPE BENAMOR 
1046;23319;GROUPE BERTO 77
1047;23221;GROUPE BERTO SCI BYP
1048;21805;GROUPE CASINO
1049;23227;GROUPE CHESSE
1050;20329;GROUPE DE WATOU
1051;20718;GROUPE FABER SA
1052;18975;GROUPE LAMOTTE
1053;19956;GROUPE LAUNAY
1054;23690;GROUPE LEGENDRE
1055;20133;GROUPE LEGRAND
1056;23561;GROUPE SCOLAIRE INTERPAROISSIAL
1057;22809;GROUPE SOS
1058;23433;GROUPE VINET
1059;22786;GROUPEMENT CEGELEC RESEAUX CENTRE EST
1060;19456;GRTGAZ
1061;21669;GSM
1062;4858;GTM BATIMENT ET GENIE CIVIL LYON
1063;23148;GTM OUEST
1064;22766;GTM SAINT HERBLAIN
1065;19105;GUIHENEUF ET FILS
1066;19214;GUINGAMP HABITAT
1067;20984;GUISNEL DISTRIBUTION
1068;22958;H.E.R.
1069;19258;HABITAT 17
1070;3489;HABITAT 25
1071;19365;HABITAT 29
1072;19202;HABITAT 35
1073;19349;HABITAT 44
1074;5300;HABITAT DE HAUTE ALSACE
1075;23795;HABITAT DE L'ILL
1076;23085;HABITAT ET HUMANISME 
1077;19575;HABITATION FAMILIALE
1078;23523;HABITATION MODERNE
1079;23772;HAPPY CHIC
1080;19372;HAPPYCHIC GROUP
1081;1826;HARFLEUR 2000 SA
1082;23609;HAUT DE MER SARL
1083;23430;HAUTS DE SEINE HABITAT - OPH
1084;21268;HECD
1085;19671;HECD
1086;23625;HELEXIA
1087;22794;HENDERSON GLOBAL INVESTORS
1088;22058;HERVE THERMIQUE (37)
1089;22796;HERVE THERMIQUE(16)
1090;23567;HILL INTERNATIONAL
1091;23358;HIPPIE CHIC SARL
1092;19328;HLM LES FOYERS
1093;18584;HLM LOGIS MEDITERRANEE
1094;21479;HMY FRANCE
1095;23580;HOLDING DUBOIS
1096;22606;HOLVIA PORC LAVAL
1097;23211;HONEYWELL SAFETY PRODUCTS AUTUN
1098;23512;HOPITAL DE BELNAY
1099;19227;HOPITAL DE JOSSELIN
1100;19274;HOPITAL DE LA ROCHELLE
1101;20443;HOPITAL DE MORTAIN
1102;19459;HOPITAL LOCAL DE CHATEAUNEUF
1103;18841;HOPITAL LOCAL DE CHAZELLES SUR LYON
1104;19259;HOPITAL LOCAL DE SAINT-MAIXENT L'ECOLE
1105;22951;HOPITAL LOCAL TOULON SUR ARROUX
1106;23725;HOPITAL NORD FRANCHE COMTE
1107;9030;HOSPICES CIVILS DE BEAUNE
1108;22962;HOTEL DES 3 MARCHANDS
1109;23345;HOTEL LA BOULE D'OR
1110;22016;HOTEL LA CROIX VERTE
1111;22797;HOTEL RESTAURANT DE LA BUTTE SAS
1112;22696;HOUYVET AURêLIEN
1113;21933;HVRF
1114;19093;HY-NUTRITION
1115;23802;HYDROKARST
1116;23215;HYPERADOUR SAS
1117;22963;HYPERMARCHES CARREFOUR FRANCE
1118;23723;HYPOCRATE DE LA SALETTE SARL
1119;21845;HYPRED
1120;21907;IAP ARCHITECTURE
1121;19299;ICADE
1122;22414;ICADE CONSEIL
1123;23629;ICAM
1124;19368;ICF ATLANTIQUE SA D'HLM
1125;19282;ICF LA SABLIERE SA HLM
1126;19003;ICF NOVEDIS
1127;23780;ID GROUP
1128;23781;ID KIDS
1129;23641;ID WAD
1130;19346;IDEFHI
1131;19373;IDGROUP
1132;23562;IEM - INSTITUT D'EDUCATION MOTRICE
1133;18284;IFSTTAR
1134;23475;IGC SERVICES
1135;12403;IKEA
1136;10134;IMERYS TC
1137;21890;IMHOTEP QUIBERON
1138;23652;IMMO CONTROLE
1139;21832;IMMO OUEST INVESTISSEMENT
1140;19294;IMMOBILIERE 3F
1141;23249;IMMOBILIERE CARREFOUR
1142;18628;IMMOBILIERE MEDITERRANEE 3F
1143;23799;IMMOBILIERE RHONE ALPES
1144;22777;IMMOCHAN
1145;23573;IMMOCHAN
1146;20321;IMMOFI 7
1147;22621;IMMORENTE
1148;19682;IN SITU ARCHITECTURE ENVIRONNEMENT
1149;23039;INAL - NOX INTERNATIONAL - AL (ALGERIE)
1150;23321;INCA - NOX INTERNATIONAL (CAMEROUN)
1151;23322;INCI - NOX INTERNATIONAL (COTE D'IVOIRE)
1152;7082;INDUSTEEL FRANCE
1153;18761;INEO RESEAUX EST - CRISSEY
1154;568;INEO RESEAUX SUD OUEST - TULLE
1155;23323;INFR - NOX INTERNATIONAL
1156;22773;INGERIS CONSULTING
1157;22975;INRA CENTRE RECHERCHE / DIJON
1158;23744;INRIA SIEGE
1159;23036;INRO - NOX INTERNATIONAL ROUMANIE
1160;23468;INRS VANDOEUVRE
1161;19536;INSTITUT DE GESTION SOCIALE DES ARMEES (IGESA)
1162;23136;INSTITUT DE METALLURGIE DU VAL DE FENSCH
1163;23256;INSTITUT DU BEAU JOLY
1164;23560;INSTITUTION SAINT-JOSEPH
1165;19133;INTER CONSEIL TRAVECO
1166;6043;INTERCONTROLE (AREVA)
1167;20769;INTERMARCHE BREST
1168;22792;INTERMARCHE GRANVILLE
1169;23132;INTERMEZZO
1170;23320;INTU - NOX INTERNATIONAL (TUNISIE)
1171;21984;IPAC
1172;6974;IRH INGENIEUR CONSEIL
1173;18643;ISERE AMENAGEMENT
1174;23612;ISII SAS
1175;23750;ISO TOP SA
1176;23157;IVG IMMOBILIER FRANCE
1177;23782;JACADI
1178;19052;JB DEVELOPPEMENT
1179;21900;JENNYFER
1180;23239;JJ ORY
1181;20960;JMB CONCEPT
1182;22608;JPF INDUSTRIE
1183;23775;JULES
1184;21921;KAEFER WANNER
1185;18722;KEDGE B S
1186;22602;KEGIN INGENIERIE
1187;5767;KEOLIS LYON
1188;19864;KERMARREC PROMOTION
1189;21998;KIDER STORE SOLUTIONS
1190;23665;KLEPIERRE
1191;23344;KORIAN
1192;9737;KOSTT
1193;23257;KRONOSPAN
1194;23258;KRONOSPAN
1195;18867;KVERNELAND GROUP
1196;21755;L'ARCHE LES SAPINS - ESAT
1197;22911;L'ATELIER DES COMPAGNONS
1198;22732;L'ATELIER DES COMPAGNONS
1199;22964;L'HERMINE2
1200;22053;L'HORSET DAVID ARCHITECTE
1201;23694;L'IMMOBILIERE EUROPEENNE DES MOUSQUETAIRES
1202;19033;LA CAROTECH
1203;21704;LA COMPAGNIE DE FORMATION
1204;18246;LA FABRIQUE D'ARCHITECTURE
1205;18751;LA FERTE IMBAULT
1206;22657;LA FONCIERE DE PARIS SIIC
1207;22251;LA MONDIALE
1208;20913;LA MONDIALE
1209;20275;LA MOTTE CONSTRUCTEUR
1210;19322;LA NANTAISE D'HABITATION
1211;3161;LA POSTE
1212;3880;LA POSTE
1213;19226;LA POSTE
1214;22611;LA POSTE - CENTRE DE COMPTABILITE FOURNISSEURS
1215;23204;LA POSTE BRIVE
1216;19384;LA POSTE CHARENTE
1217;19168;LA POSTE DI - CSPI DIJON
1218;19272;LA POSTE POITIERS
1219;20184;LA POSTE RENNES
1220;22851;LA VAPEUR DIJON
1221;21374;LABESSE-BELLE
1222;19012;LAFOSSE ET FILS
1223;21711;LAINE DELAU
